prob1,True,Unnamed: 0,thresh
0.9046575755787698,1,128,1
0.9747144099240587,1,129,1
0.8391409955927618,0,130,1
0.9031347651807747,1,131,1
0.8666975905356028,1,132,1
0.9809958475078407,1,133,1
0.9358952644411038,1,134,1
0.9725299168878574,1,135,1
0.9389401905763154,1,136,1
0.9679276533956823,0,137,1
0.9720338993088078,1,138,1
0.9333164733739704,1,139,1
0.9651509307812403,1,140,1
0.9237383081710142,1,141,1
0.9040277953930883,1,142,1
0.979770751617612,1,143,1
0.8880233571531195,1,144,1
0.9283793559953224,1,145,1
0.7517598233034739,1,146,1
0.7973669218721813,1,147,1
0.9237127054576719,1,148,1
0.9675861882176277,1,149,1
0.865156668202666,1,150,1
0.9707037767991067,1,151,1
0.9801110838153532,1,152,1
0.9023874976787805,1,153,1
0.9645472570400756,1,154,1
0.9613715143352441,1,155,1
0.8253051442386907,1,156,1
0.9011635380224955,1,157,1
0.9258384738084555,1,158,1
0.9504910342840592,1,159,1
0.8844845346608912,1,160,1
0.940868454662018,1,161,1
0.9104203451654655,0,162,1
0.9580870833685403,1,163,1
0.934009842020127,1,164,1
0.9306955655719883,1,165,1
0.9543692968047542,1,166,1
0.9752007564587102,1,167,1
0.9588779158910777,1,168,1
0.9330342685643033,1,169,1
0.31572750824106804,0,170,0
0.9331933357227379,1,171,1
0.9224199783413197,0,172,1
0.9421291225001227,1,173,1
0.8199858032747762,1,174,1
0.9719217719628956,1,175,1
0.9673030716686363,1,176,1
0.8727142683315477,1,177,1
0.9624329483298371,1,178,1
0.9002690991205827,1,179,1
0.9740811708800794,1,180,1
0.9693108825766493,1,181,1
0.9701720057968679,1,182,1
0.9191549724231919,1,183,1
0.9690637186914672,1,184,1
0.9757879802603165,1,185,1
0.9335016090517336,1,186,1
0.47938471560229146,0,187,0
0.9162919248175705,1,188,1
0.949829650955358,1,189,1
0.9393305410208427,1,190,1
0.934064920733356,1,191,1
0.8915919595043607,1,192,1
0.9539991166762891,1,193,1
0.2986441533735934,0,194,0
0.9392778515165926,1,195,1
0.6892586235358409,1,196,0
0.9040783866087193,0,197,1
0.9490710412484734,1,198,1
0.9149346733640272,1,199,1
0.9157197743605889,1,200,1
0.9787413081688495,1,201,1
0.9534567513346981,1,202,1
0.9560394304213858,1,203,1
0.7979504317341676,1,204,1
0.9579541923726732,1,205,1
0.9622055992447589,1,206,1
0.9344383484920554,1,207,1
0.375106102959327,0,208,0
0.9322399817932927,1,209,1
0.9401939561857965,1,210,1
0.9066348283811975,0,211,1
0.9468634238351097,1,212,1
0.9293975245875973,1,213,1
0.9774240245428799,1,214,1
0.9268265033189815,1,215,1
0.852091052723201,1,216,1
0.935982585493078,1,217,1
0.8887062447371932,1,218,1
0.9007101945129892,0,219,1
0.8938515473034184,1,220,1
0.9438367857812381,1,221,1
0.9395592454728025,1,222,1
0.9383916596912376,0,223,1
0.9054087104833346,1,224,1
0.850192897036739,1,225,1
0.9438179738550645,1,226,1
0.9732412828938771,1,227,1
0.9188770302612604,1,228,1
0.969151607037629,1,229,1
0.9827145578395204,0,230,1
0.9379208506113021,1,231,1
0.9843642655257997,1,232,1
0.9425582724495101,1,233,1
0.6877664423385867,1,234,0
0.9300042231888839,0,235,1
0.9349779608094582,1,236,1
0.8255023756510613,1,237,1
0.9245840641386128,1,238,1
0.9411086237238989,1,239,1
0.789323412437102,1,240,1
0.8008223961131039,0,241,1
0.9551295673495576,1,242,1
0.9804383277635143,1,243,1
0.4627636841667921,0,244,0
0.8767956193917555,0,245,1
0.8220944317756615,1,246,1
0.9031165959759078,0,247,1
0.9219232514555528,1,248,1
0.8713912877912792,1,249,1
0.7603757815749286,1,250,1
0.947579715418793,1,251,1
0.9149268463224479,1,252,1
0.9004718682872633,1,253,1
0.8697838998093599,1,254,1
0.9747196710849665,1,255,1
0.8679233290119263,1,256,1
0.977677877871841,1,257,1
0.9128145845919857,1,258,1
0.8829678546192833,1,259,1
0.8858011454927993,1,260,1
0.9467313402541685,1,261,1
0.9404028404915183,1,262,1
0.9600624288409991,0,263,1
0.9324871045002969,0,264,1
0.9322597997742298,1,265,1
0.9187281070914637,1,266,1
0.8993102298143776,1,267,1
0.9034911186359839,1,268,1
0.9414899434181601,1,269,1
0.9660126260555907,1,270,1
0.9331881004151423,1,271,1
0.9584511618275551,1,272,1
0.9520913425046694,1,273,1
0.16441569310639528,1,274,0
0.8824470046909548,1,275,1
0.9708831340206314,1,276,1
0.8650394535894502,1,277,1
0.8838573586559507,1,278,1
0.49572264367166846,0,279,0
0.8782895912358386,1,280,1
0.9759235704099124,1,281,1
0.7938262124918072,0,282,1
0.7575372626713985,1,283,1
0.981191657513618,1,284,1
0.9391984641863523,0,285,1
0.9491768516256421,1,286,1
0.9737815778955351,1,287,1
0.9590572400139235,1,288,1
0.8197443382141012,1,289,1
0.9647864573396798,1,290,1
0.9566537153217314,1,291,1
0.7979004970839843,1,292,1
0.9729896293789569,1,293,1
0.8394266902573195,1,294,1
0.9413468086881416,1,295,1
0.9728440436373336,1,296,1
0.9722640361544147,1,297,1
0.8206007391371124,1,298,1
0.937626352617038,1,299,1
0.9371450962330605,1,300,1
0.9215945906405694,1,301,1
0.720557423032309,1,302,0
0.961017199727742,1,303,1
0.9404196593815001,1,304,1
0.9130815520872805,1,305,1
0.9455780486589584,1,306,1
0.8459241838288495,1,307,1
0.8302094355898882,1,308,1
0.9577561986764052,1,309,1
0.9205118031637249,1,310,1
0.774968270146392,1,311,1
0.9666769040495138,1,312,1
0.971414460946158,1,313,1
0.9473161824395535,1,314,1
0.9365416597609271,1,315,1
0.9639317064092782,0,316,1
0.9483766198029322,1,317,1
0.7745962417609313,0,318,1
0.970764743350963,1,319,1
0.9436379526952571,1,320,1
0.978225490446962,1,321,1
0.8361459613031723,0,322,1
0.9129524784606392,1,323,1
0.3318231651689323,0,324,0
0.8892607170529729,1,325,1
0.8866321573134374,1,326,1
0.9221075174494681,1,327,1
0.7184095135134008,1,328,0
0.9743463971053525,1,329,1
0.892881904763266,1,330,1
0.9756302929949197,1,331,1
0.9637656175277044,1,332,1
0.8710507815506631,1,333,1
0.9535392597547189,1,334,1
0.880436243416493,1,335,1
0.9223624937796884,1,336,1
0.8574383043449625,1,337,1
0.7900489697759779,1,338,1
0.8771683747937016,1,339,1
0.9795617432365474,1,340,1
0.949162291587639,1,341,1
0.6780980897873218,1,342,0
0.9512510802982129,1,343,1
0.9434187468367176,1,344,1
0.9521933622929707,1,345,1
0.9292102652759346,1,346,1
0.9576674566955845,1,347,1
0.40593202121938343,1,348,0
0.8347896068071194,1,349,1
0.9552931209422059,1,350,1
0.5884545788583254,0,351,0
0.9621306655713526,1,352,1
0.454475292804546,1,353,0
0.9719083610013866,1,354,1
0.7778577008366627,1,355,1
0.926107077567647,1,356,1
0.8434145295178848,1,357,1
0.7861446022436844,0,358,1
0.8014920618280672,0,359,1
0.9508530820628917,1,360,1
0.9725462855097402,1,361,1
0.9424299121052987,1,362,1
0.8214080164525867,1,363,1
0.9679556067429346,1,364,1
0.9429254636877467,1,365,1
0.9127134314585315,1,366,1
0.9748969103318146,1,367,1
0.5920684025330079,0,368,0
0.5046431685442547,0,369,0
0.8890504433874414,1,370,1
0.8930896601172784,1,371,1
0.960686465193245,1,372,1
0.9684898859048576,1,373,1
0.7166892756191616,1,374,0
0.9392362687461504,0,375,1
0.9496743798846686,1,376,1
0.9701735790888956,1,377,1
0.86040687175799,1,378,1
0.9126445803399034,0,379,1
0.9512045640597304,1,380,1
0.6557701643946208,1,381,0
0.9507944721245274,1,382,1
0.9093234507005149,1,383,1
0.9776142800590366,1,384,1
0.9741553514473451,1,385,1
0.9089813284749975,1,386,1
0.8881762518385143,1,387,1
0.8889208745822567,0,388,1
0.8054405092276146,1,389,1
0.8429935911236862,1,390,1
0.9096535486376064,1,391,1
0.8698401293703998,1,392,1
0.91742403385663,1,393,1
0.9435147930685758,1,394,1
0.8305726508204127,1,395,1
0.8928152556307762,0,396,1
0.9344374736816788,1,397,1
0.958944420164636,1,398,1
0.9583033471900168,1,399,1
0.15545251519864473,0,400,0
0.865056318320527,1,401,1
0.9589658711568985,1,402,1
0.9711598093482234,1,403,1
0.9032430693025626,1,404,1
0.9602345720523073,1,405,1
0.9174030922151437,1,406,1
0.9632065666574211,1,407,1
0.8883103156057257,1,408,1
0.934480414923679,1,409,1
0.957760782527961,1,410,1
0.8449709715417459,1,411,1
0.32524589991739083,0,412,0
0.9603093711554606,1,413,1
0.9525817928533278,1,414,1
0.9604912223841352,1,415,1
0.9657352202998064,1,416,1
0.25278949394524564,0,417,0
0.8351759770148404,1,418,1
0.2318931605532567,0,419,0
0.9840715380346746,1,420,1
0.9283756300359094,1,421,1
0.8988512677951446,1,422,1
0.958042821169146,1,423,1
0.9751624216242605,1,424,1
0.7873666194841982,0,425,1
0.9732734103739211,1,426,1
0.9328360991087367,1,427,1
0.9622613058077958,1,428,1
0.9375180723823725,1,429,1
0.9374933373567246,1,430,1
0.9653718987276638,1,431,1
0.9029547878685281,1,432,1
0.9542156214693046,1,433,1
0.9088919811349729,1,434,1
0.7549028129776644,1,435,1
0.929108999292169,1,436,1
0.9521941159082987,1,437,1
0.7674555124185845,1,438,1
0.26356231554015364,0,439,0
0.8428698949152388,1,440,1
0.9518734694314751,1,441,1
0.8748427877114022,0,442,1
0.8899776885668627,0,443,1
0.9351377087181694,1,444,1
0.9675868270477371,1,445,1
0.964202058113766,1,446,1
0.7908816022102811,1,447,1
0.9823935499097833,1,448,1
0.9777382443377093,1,449,1
0.8023395124313899,1,450,1
0.9742493589365867,1,451,1
0.9294587750675919,1,452,1
0.882631987725766,0,453,1
0.833348051229265,0,454,1
0.9831499719482721,1,455,1
0.9514599323802929,1,456,1
0.9596908925206151,1,457,1
0.8683024841960115,1,458,1
0.9658249578589413,1,459,1
0.9026918021681833,1,460,1
0.8901602171960896,1,461,1
0.9761926699918544,1,462,1
0.9468929197207324,1,463,1
0.8863361876510184,1,464,1
0.8808887050258372,1,465,1
0.8112541809636634,1,466,1
0.18376203756229692,1,467,0
0.9541341576912235,1,468,1
0.3113120284958068,0,469,0
0.9669668518856855,1,470,1
0.9590461005193538,1,471,1
0.8753034970055246,1,472,1
0.9665034010036844,1,473,1
0.5221353588579647,1,474,0
0.9170346908181418,1,475,1
0.8347230839201568,1,476,1
0.8958538600610885,1,477,1
0.953949949421168,1,478,1
0.9591805169018565,1,479,1
0.4730892250552112,0,480,0
0.9628448730761591,1,481,1
0.9172464140518337,1,482,1
0.8669398889269468,1,483,1
0.8821058503738345,1,484,1
0.973070097543442,1,485,1
0.4364403616761104,0,486,0
0.8821384676726178,1,487,1
0.9601686766567232,1,488,1
0.9181328149827522,1,489,1
0.9382572311365223,1,490,1
0.840842944529436,1,491,1
0.8603771543179743,1,492,1
0.4053296965899786,0,493,0
0.9770800831450794,1,494,1
0.9017163965316615,1,495,1
0.38550243302309334,0,496,0
0.9723939306420682,1,497,1
0.9156921526138819,1,498,1
0.8736815274110662,1,499,1
0.95648509094366,1,500,1
0.9717529523520085,1,501,1
0.9640528542037533,1,502,1
0.899093554342009,1,503,1
0.9567648528015231,1,504,1
0.9488571400451223,1,505,1
0.8549040307555396,1,506,1
0.8794773282544025,1,507,1
0.9811031938391148,1,508,1
0.9357095632101695,1,509,1
0.8826385984568493,1,510,1
0.8202828464014105,1,511,1
0.9659472606244787,1,512,1
0.9832171835014187,1,513,1
0.9475044238132649,1,514,1
0.9716576675839683,1,515,1
0.6739503055001334,1,516,0
0.9120503376978082,1,517,1
0.9654106284691598,1,518,1
0.9767235214596324,1,519,1
0.9541412268425246,1,520,1
0.9339899548916937,1,521,1
0.9796157813889153,1,522,1
0.8899049273042516,1,523,1
0.9411331632929217,1,524,1
0.9100272530180263,1,525,1
0.9624432933711098,1,526,1
0.9768458887406154,1,527,1
0.9211755996781866,1,528,1
0.9696622073469119,1,529,1
0.9859522775173042,1,530,1
0.9070784759025581,1,531,1
0.9363414070599497,1,532,1
0.9619618051732491,1,533,1
0.9462032467067237,1,534,1
0.965021214832211,1,535,1
0.9554054523082333,1,536,1
0.9761280152570082,1,537,1
0.9072008196979735,1,538,1
0.8746774616460085,1,539,1
0.9690361080894193,1,540,1
0.38258057606020257,1,541,0
0.9114345595037239,1,542,1
0.6258832669653014,0,543,0
0.815602332737343,0,544,1
0.9353604828715403,1,545,1
0.9021068860187523,1,546,1
0.3084929714917195,0,547,0
0.9286559642800329,1,548,1
0.9538467437122226,1,549,1
0.9402313497213131,1,550,1
0.9309418257564192,1,551,1
0.965112729855183,1,552,1
0.9126203993766608,1,553,1
0.8718928013110315,1,554,1
0.9666171676154408,1,555,1
0.9325737512622106,1,556,1
0.9579722538517677,1,557,1
0.9669588279931731,1,558,1
0.9721137632252848,1,559,1
0.9049622445775548,1,560,1
0.9300263870708716,1,561,1
0.9042165537146235,1,562,1
0.8704224845081773,1,563,1
0.90194056168044,1,564,1
0.9646789159440303,1,565,1
0.971024309443367,1,566,1
0.9556312081832993,1,567,1
0.9788327540987138,1,568,1
0.9513762675045055,1,569,1
0.5404630697804882,1,570,0
0.8752737337138755,1,571,1
0.9582781880362008,1,572,1
0.9691031358334519,1,573,1
0.9661999397307516,1,574,1
0.9595282453428658,1,575,1
0.9573356859325121,1,576,1
0.827386273768113,1,577,1
0.7992884963307022,1,578,1
0.9658882399695529,1,579,1
0.9622812419148955,1,580,1
0.7908001391399329,1,581,1
0.9378211760653294,1,582,1
0.8796622889893917,1,583,1
0.9296068538178559,1,584,1
0.9298362702848928,1,585,1
0.6117363417162149,1,586,0
0.9596163162835174,1,587,1
0.9648050082783493,1,588,1
0.9726716256927981,1,589,1
0.9167641641404838,1,590,1
0.97935705571842,1,591,1
0.9159481865620483,1,592,1
0.9362709303648645,1,593,1
0.9396851800602423,1,594,1
0.8215024310877883,1,595,1
0.9254820628574456,1,596,1
0.960653700844394,1,597,1
0.927097535406069,1,598,1
0.9750588091621685,1,599,1
0.956556709392407,1,600,1
0.7290001154933243,1,601,0
0.958755599495895,1,602,1
0.9455497594487906,1,603,1
0.9607702882589245,1,604,1
0.9253799352771728,1,605,1
0.8087971336757135,1,606,1
0.9536038793022754,1,607,1
0.9070780944939627,1,608,1
0.9550439064904133,1,609,1
0.9826702758716093,1,610,1
0.8908406232912406,1,611,1
0.9196634241264796,1,612,1
0.9441344854793221,1,613,1
0.8960114104935053,1,614,1
0.943431189846182,1,615,1
0.2245781475966777,0,616,0
0.9528114375243373,1,617,1
0.9261586664251759,1,618,1
0.717432473154776,1,619,0
0.9723299582790262,1,620,1
0.981154039829746,1,621,1
0.9771821657211882,1,622,1
0.9041131186195881,1,623,1
0.9738183086695927,1,624,1
0.9002911610498581,0,625,1
0.9381756520008039,1,626,1
0.579282148071275,0,627,0
0.9333019974453124,1,628,1
0.9758724364538298,1,629,1
0.9527160006328526,1,630,1
0.9500839177738996,0,631,1
0.9292699015715934,1,632,1
0.9420399141339112,1,633,1
0.915741733991839,1,634,1
0.9670928851237682,1,635,1
0.9042825939780637,1,636,1
0.8499539393794832,1,637,1
0.8078062688343932,1,638,1
0.8630046287301707,1,639,1
0.981416578558507,1,640,1
0.9242928031432346,1,641,1
0.9104175701464524,1,642,1
0.9482922071293794,1,643,1
0.934424599545346,1,644,1
0.30718778922362916,0,645,0
0.4196869149759857,1,646,0
0.8363544008523324,0,647,1
0.7740279471345448,1,648,1
0.9312415915921538,1,649,1
0.9412192389429976,1,650,1
0.9580007485911409,1,651,1
0.9549893005013477,1,652,1
0.8927934698769907,1,653,1
0.8932348479630319,1,654,1
0.909999929893265,1,655,1
0.9637270462215766,1,656,1
0.8341780341111432,1,657,1
0.9552918192871456,1,658,1
0.9709518574359319,0,659,1
0.8722011183880919,1,660,1
0.9773092774079454,1,661,1
0.8607842292339817,1,662,1
0.8381690398853396,1,663,1
0.9399107945357219,1,664,1
0.9545622772842587,1,665,1
0.9800395769238978,1,666,1
0.9319517447977526,1,667,1
0.8837448382218643,1,668,1
0.9408109066471021,1,669,1
0.9506750973090378,1,670,1
0.9631440647048239,1,671,1
0.9056321837085535,1,672,1
0.9052659958990129,1,673,1
0.8020929328973839,1,674,1
0.9823717252196902,1,675,1
0.9519998798692206,1,676,1
0.9558723391077655,1,677,1
0.9001118901951801,1,678,1
0.9359911396168742,1,679,1
0.939686398171064,1,680,1
0.8323255131058763,1,681,1
0.4841204548741143,0,682,0
0.8861154905767524,1,683,1
0.9150184597184788,1,684,1
0.9458216405955719,1,685,1
0.8691626908443937,1,686,1
0.5010455541751447,1,687,0
0.9160507150386438,1,688,1
0.9172395946571108,1,689,1
0.931430929837468,1,690,1
0.9523556471438291,1,691,1
0.9877150345960332,1,692,1
0.6921269819610097,1,693,0
0.9784134246013333,1,694,1
0.9511475435372548,1,695,1
0.8732595928062954,1,696,1
0.9420836634162215,0,697,1
0.9657928595191199,1,698,1
0.8821520220042275,1,699,1
0.9728996125002278,1,700,1
0.9612314688342729,1,701,1
0.9617475623513918,1,702,1
0.960746398530446,1,703,1
0.9722244821863268,1,704,1
0.9346120072568036,1,705,1
0.9556162525842626,1,706,1
0.9053660666430057,1,707,1
0.8569824682605391,1,708,1
0.9224294258218406,1,709,1
0.9593134524798337,1,710,1
0.8239298752395946,1,711,1
0.940923064307771,1,712,1
0.9452248673449836,1,713,1
0.8666274878044942,1,714,1
0.9806298254809487,1,715,1
0.7032904223335706,1,716,0
0.9765073453325177,1,717,1
0.9667403528389199,1,718,1
0.7667271934228286,1,719,1
0.9582796377855356,1,720,1
0.7045813070540804,1,721,0
0.6270424633922688,0,722,0
0.9474138040576816,1,723,1
0.8150053288362781,1,724,1
0.9190044974199423,1,725,1
0.9538346053946979,1,726,1
0.7373684619586103,0,727,0
0.9651653020799669,1,728,1
0.8227366322803097,1,729,1
0.8336281335806889,1,730,1
0.8927816327955663,1,731,1
0.543506247169143,0,732,0
0.7381881896509022,1,733,0
0.8687262044804358,1,734,1
0.9534325171066226,0,735,1
0.9202481378245142,0,736,1
0.9109218973899081,1,737,1
0.22555947917267313,1,738,0
0.9661795164105673,1,739,1
0.8891857512061822,1,740,1
0.9134640431989038,1,741,1
0.7758450868483312,1,742,1
0.972660241416874,1,743,1
0.9711429793192212,1,744,1
0.9728734903838778,1,745,1
0.8582981516610105,1,746,1
0.983459134853236,1,747,1
0.8667667086613857,1,748,1
0.5626889174575248,0,749,0
0.9622734244162794,1,750,1
0.2930699546866878,1,751,0
0.8720941520876142,1,752,1
0.948248238155259,1,753,1
0.8195610116552878,1,754,1
0.8924376349195144,1,755,1
0.885879351292197,1,756,1
0.9674518451397535,1,757,1
0.9804948412060301,1,758,1
0.884338727828503,1,759,1
0.8055089539904825,0,760,1
0.9404426813884514,1,761,1
0.9559632924254208,0,762,1
0.9704649453499924,1,763,1
0.8345656573443417,0,764,1
0.9582878998118579,1,765,1
0.9024950564732298,1,766,1
0.9114939377677692,1,767,1
0.9517072197189231,1,768,1
0.8706916141326625,1,769,1
0.8433157701339353,1,770,1
0.9451567749664324,1,771,1
0.9138065052577589,1,772,1
0.9481169561889171,1,773,1
0.6528087085163053,1,774,0
0.8927963684099891,1,775,1
0.9039353542630496,1,776,1
0.9692546246595807,1,777,1
0.974688822918527,1,778,1
0.9670726234766949,1,779,1
0.9375220883621793,1,780,1
0.9726596270407931,1,781,1
0.9175844963040013,1,782,1
0.9704342721615673,1,783,1
0.8776456128048657,0,784,1
0.9695654225726505,1,785,1
0.9751673254638205,1,786,1
0.9798225869254411,1,787,1
0.9499112837584556,1,788,1
0.9673507878576426,1,789,1
0.9664868506152184,1,790,1
0.9373944515135264,1,791,1
0.7965937812540954,1,792,1
0.9540226811293645,1,793,1
0.9325186026230841,1,794,1
0.9560652712173513,1,795,1
0.9002071353694847,1,796,1
0.9564501687734672,1,797,1
0.8386336541738533,1,798,1
0.974503184925711,1,799,1
0.8681833672630578,1,800,1
0.9529858337654532,1,801,1
0.9449888972646098,1,802,1
0.9457082529524011,0,803,1
0.9616881157802656,1,804,1
0.9768105408447882,1,805,1
0.9473842610814178,1,806,1
0.9389888551428102,1,807,1
0.8524903733420629,1,808,1
0.9493965356629145,1,809,1
0.9420939023299431,1,810,1
0.9683994303396234,1,811,1
0.9560914107423778,1,812,1
0.8331685147852335,1,813,1
0.7433578574180523,1,814,0
0.8956985706600554,1,815,1
0.9463516005518673,1,816,1
0.9092074862970764,1,817,1
0.9581952634406724,1,818,1
0.9755314806537569,1,819,1
0.9226804569720393,1,820,1
0.8081594820610079,1,821,1
0.9655801152236262,1,822,1
0.8946910917324968,1,823,1
0.6481514456976462,0,824,0
0.9470977796099052,0,825,1
0.876987854121454,1,826,1
0.9506994913365759,1,827,1
0.9161280712475723,1,828,1
0.9607916891450727,1,829,1
0.8228862866439454,0,830,1
0.911324456851576,1,831,1
0.8710251284647382,1,832,1
0.869530768843684,1,833,1
0.7876757861233076,1,834,1
0.9778842090058609,1,835,1
0.9043238176398557,1,836,1
0.875682998555608,1,837,1
0.8753359944404921,1,838,1
0.39466866007666995,0,839,0
0.9743867380192488,1,840,1
0.8577846797273424,1,841,1
0.9779175297481552,1,842,1
0.5872322345025096,0,843,0
0.8467321120514452,1,844,1
0.9640662685077772,1,845,1
0.9251614271219928,1,846,1
0.8934679571078455,1,847,1
0.913696461595927,1,848,1
0.9324019356021256,1,849,1
0.8367030866611597,1,850,1
0.8057955101533965,1,851,1
0.8868253628707171,1,852,1
0.9551187606736373,1,853,1
0.42742272070576387,1,854,0
0.9335494047377993,1,855,1
0.8068763864741891,1,856,1
0.9203663593257377,1,857,1
0.9066728593889457,1,858,1
0.5345277492090373,0,859,0
0.9304104546264297,1,860,1
0.9622009307195557,1,861,1
0.9612742005979054,1,862,1
0.9198072810425105,1,863,1
0.9595055214037699,1,864,1
0.8694556260818738,1,865,1
0.9352966325562336,1,866,1
0.88457254380303,1,867,1
0.9444441903075137,1,868,1
0.7851802787578726,1,869,1
0.9122832256709672,1,870,1
0.9281140968895796,1,871,1
0.9761152002892737,1,872,1
0.9369213451649652,1,873,1
0.9328175773465741,1,874,1
0.9698016922095736,1,875,1
0.9823448229554691,1,876,1
0.9742135099608523,1,877,1
0.23606162481853607,1,878,0
0.9443607879825943,1,879,1
0.9613998439625707,1,880,1
0.8418138180564759,1,881,1
0.9784389259166173,1,882,1
0.8987316423502877,1,883,1
0.932492685650802,1,884,1
0.8758082571928597,0,885,1
0.9518637828238715,1,886,1
0.9669730805101522,0,887,1
0.9566002448507416,1,888,1
0.9863937900305311,1,889,1
0.975744771497477,1,890,1
0.7341907504088869,0,891,0
0.967947108470192,1,892,1
0.24240744896161837,0,893,0
0.9768934450408461,1,894,1
0.659497533566575,1,895,0
0.6104909288269772,0,896,0
0.9344372768809175,1,897,1
0.9313515521626692,1,898,1
0.9685144844783254,1,899,1
0.8809270712420464,1,900,1
0.9325546671144551,1,901,1
0.9498471932868638,1,902,1
0.6937848186241161,1,903,0
0.9510096864654902,1,904,1
0.9419001174854179,1,905,1
0.9741082189004457,1,906,1
0.9496988527130663,1,907,1
0.7920986863342171,1,908,1
0.9609914496377073,1,909,1
0.9578007303692863,1,910,1
0.8748776368626663,1,911,1
0.8029461471511543,1,912,1
0.9486646316137047,1,913,1
0.9452507705609454,1,914,1
0.8859712492803588,1,915,1
0.972816419413151,1,916,1
0.9047139040000908,1,917,1
0.9482611443603924,1,918,1
0.7909279509061443,1,919,1
0.8341424452659023,1,920,1
0.8866170980394109,1,921,1
0.7698701069354176,0,922,1
0.9351617784380132,1,923,1
0.9500397685489657,0,924,1
0.7960941591906064,1,925,1
0.9591864502904477,1,926,1
0.9275068200782546,1,927,1
0.82210872452964,1,928,1
0.9767978189713324,1,929,1
0.8077399833181711,1,930,1
0.8807275707727397,1,931,1
0.8372520812338835,1,932,1
0.9523318807904663,1,933,1
0.8844406932467778,1,934,1
0.45650963237724684,0,935,0
0.9301281164959324,1,936,1
